repository_name,repository_url,file_path,line_number,code_snippet,explanation
ZimpleX/gcn-ipdps19,https://github.com/ZimpleX/gcn-ipdps19,gcn_ipdps19/train.py,100,"sess = tf.Session(config=tf.ConfigProto(device_count={""CPU"":2},inter_op_parallelism_threads=44,intra_op_parallelism_threads=44))","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
rohitgirdhar/AttentionalPoolingAction,https://github.com/rohitgirdhar/AttentionalPoolingAction,src/train.py,579,config.intra_op_parallelism_threads = 4  # to avoid too many threads,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,TensorFlow/built-in/cv/image_classification/MobileNetV1_for_TensorFlow/estimator_impl.py,96,"inter_op_parallelism_threads=10,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,TensorFlow/built-in/cv/image_classification/MobileNetV1_for_TensorFlow/estimator_impl.py,97,"intra_op_parallelism_threads=10,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
xldrx/tictac,https://github.com/xldrx/tictac,examples/in_graph/grpc_server.py,20,config.inter_op_parallelism_threads = 768,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
tiantian91091317/OCR-Corrector,https://github.com/tiantian91091317/OCR-Corrector,corrector/bert_modeling/masked_lm.py,373,"intra_op_parallelism_threads=4,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
tiantian91091317/OCR-Corrector,https://github.com/tiantian91091317/OCR-Corrector,corrector/bert_modeling/masked_lm.py,374,inter_op_parallelism_threads=4),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
hanxiao/daanet,https://github.com/hanxiao/daanet,base/base_model.py,151,config.intra_op_parallelism_threads = 10,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
hanxiao/daanet,https://github.com/hanxiao/daanet,base/base_model.py,152,config.inter_op_parallelism_threads = 10,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
7fantasysz/MSCRED,https://github.com/7fantasysz/MSCRED,code/MSCRED_TF.py,363,"with tf.Session(config=tf.ConfigProto(inter_op_parallelism_threads=80, intra_op_parallelism_threads=80)) as sess:","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
7fantasysz/MSCRED,https://github.com/7fantasysz/MSCRED,code/MSCRED_TF.py,397,"with tf.Session(config=tf.ConfigProto(inter_op_parallelism_threads=20, intra_op_parallelism_threads=20)) as sess:","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
ssydasheng/FBNN,https://github.com/ssydasheng/FBNN,exp/large_regression.py,125,"sess = tf.Session(config=tf.ConfigProto(intra_op_parallelism_threads=10,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
ssydasheng/FBNN,https://github.com/ssydasheng/FBNN,exp/large_regression.py,126,inter_op_parallelism_threads=10)),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
whgaara/tensorflow-faspell,https://github.com/whgaara/tensorflow-faspell,masked_lm.py,356,"intra_op_parallelism_threads=4,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
whgaara/tensorflow-faspell,https://github.com/whgaara/tensorflow-faspell,masked_lm.py,357,inter_op_parallelism_threads=4),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
zhangxiao339/DeNoise-tensorflow,https://github.com/zhangxiao339/DeNoise-tensorflow,model/dncnn_model.py,58,"intra_op_parallelism_threads=3,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
zhangxiao339/DeNoise-tensorflow,https://github.com/zhangxiao339/DeNoise-tensorflow,model/dncnn_model.py,59,inter_op_parallelism_threads=3,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
zhangxiao339/DeNoise-tensorflow,https://github.com/zhangxiao339/DeNoise-tensorflow,model/dncnn_model.py,64,"intra_op_parallelism_threads=3,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
zhangxiao339/DeNoise-tensorflow,https://github.com/zhangxiao339/DeNoise-tensorflow,model/dncnn_model.py,65,inter_op_parallelism_threads=3,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
quon-titative-biology/siVAE,https://github.com/quon-titative-biology/siVAE,Experiments/graph_comparison/run_siVAE.py,148,config.intra_op_parallelism_threads = 5,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
quon-titative-biology/siVAE,https://github.com/quon-titative-biology/siVAE,Experiments/graph_comparison/run_siVAE.py,149,config.inter_op_parallelism_threads = 5,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
alibaba/EasyTransfer,https://github.com/alibaba/EasyTransfer,easytransfer/engines/whale_estimator.py,95,"intra_op_parallelism_threads=1024,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
alibaba/EasyTransfer,https://github.com/alibaba/EasyTransfer,easytransfer/engines/whale_estimator.py,96,"inter_op_parallelism_threads=1024,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
thunderhoser/GewitterGefahr,https://github.com/thunderhoser/GewitterGefahr,gewittergefahr/scripts/train_many_cnns_2d_gridrad.py,269,"intra_op_parallelism_threads=7, inter_op_parallelism_threads=7,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
shtoshni/speech_parsing,https://github.com/shtoshni/speech_parsing,enc_dec_parser/train.py,363,with tf.Session(config=tf.ConfigProto(intra_op_parallelism_threads=2))\,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
shtoshni/speech_parsing,https://github.com/shtoshni/speech_parsing,enc_dec_parser/train.py,610,with tf.Session(config=tf.ConfigProto(intra_op_parallelism_threads=2))\,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
zakharovas/RecSys2018,https://github.com/zakharovas/RecSys2018,recsys/svd_pp/model.py,100,config.intra_op_parallelism_threads = 32,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
zakharovas/RecSys2018,https://github.com/zakharovas/RecSys2018,recsys/svd_pp/model.py,101,config.inter_op_parallelism_threads = 32,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
noveens/reviews4rec,https://github.com/noveens/reviews4rec,MPCN/tylib/exp/experiment.py,99,intra_op_parallelism_threads=8),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
AISIGSJTU/Siren,https://github.com/AISIGSJTU/Siren,agents.py,137,config.intra_op_parallelism_threads = 12,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
AISIGSJTU/Siren,https://github.com/AISIGSJTU/Siren,agents.py,138,config.inter_op_parallelism_threads = 2,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
AISIGSJTU/Siren,https://github.com/AISIGSJTU/Siren,agents.py,192,config.intra_op_parallelism_threads = 12,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
AISIGSJTU/Siren,https://github.com/AISIGSJTU/Siren,agents.py,193,config.inter_op_parallelism_threads = 2,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
rl-lang-grounding/rl-lang-ground,https://github.com/rl-lang-grounding/rl-lang-ground,main.py,364,"config=tf.ConfigProto(log_device_placement=False,inter_op_parallelism_threads=12)","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
MachineLP/face_stickers,https://github.com/MachineLP/face_stickers,mtcnn.py,23,"intra_op_parallelism_threads=4,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
MachineLP/face_stickers,https://github.com/MachineLP/face_stickers,mtcnn.py,24,inter_op_parallelism_threads=4),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
kxytechnologies/kxy-python,https://github.com/kxytechnologies/kxy-python,kxy/misc/tf/ops.py,11,tf.config.threading.set_inter_op_parallelism_threads(2),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
kxytechnologies/kxy-python,https://github.com/kxytechnologies/kxy-python,kxy/misc/tf/ops.py,12,tf.config.threading.set_intra_op_parallelism_threads(8),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
zhihou7/HOI-CL,https://github.com/zhihou7/HOI-CL,scripts/affordance/obtain_hoi_preds.py,144,"inter_op_parallelism_threads=8,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
zhihou7/HOI-CL,https://github.com/zhihou7/HOI-CL,scripts/affordance/obtain_hoi_preds.py,145,"intra_op_parallelism_threads=8,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
ChenglongChen/tensorflow-ASP-MTL,https://github.com/ChenglongChen/tensorflow-ASP-MTL,core/model.py,55,config.intra_op_parallelism_threads = 4,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
ChenglongChen/tensorflow-ASP-MTL,https://github.com/ChenglongChen/tensorflow-ASP-MTL,core/model.py,56,config.inter_op_parallelism_threads = 4,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
AISyLab/feature_selection_dlsca,https://github.com/AISyLab/feature_selection_dlsca,experiments/CHESCTF/random_search_da.py,3,tf.config.threading.set_intra_op_parallelism_threads(2),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
intel/neural-compressor,https://github.com/intel/neural-compressor,examples/tensorflow/image_recognition/vgg16/quantization/ptq/data_process.py,553,data_config.inter_op_parallelism_threads = 16,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
ondrejklejch/learning_to_adapt,https://github.com/ondrejklejch/learning_to_adapt,steps/meta/train_sat_maml.py,17,config.intra_op_parallelism_threads=8,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
ondrejklejch/learning_to_adapt,https://github.com/ondrejklejch/learning_to_adapt,steps/meta/train_sat_maml.py,18,config.inter_op_parallelism_threads=8,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
Unakar/AI_Game_KingGlory,https://github.com/Unakar/AI_Game_KingGlory,app/sgame_1v1/actor_learner/game_controller.py,305,config.intra_op_parallelism_threads = 2,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,TensorFlow/contrib/cv/mobilenetv3-large/mobilenetv3_large_ID0592_for_TensorFlow/npu/estimator_impl.py,110,"inter_op_parallelism_threads=10,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
Ascend/ModelZoo-TensorFlow,https://github.com/Ascend/ModelZoo-TensorFlow,TensorFlow/contrib/cv/mobilenetv3-large/mobilenetv3_large_ID0592_for_TensorFlow/npu/estimator_impl.py,111,"intra_op_parallelism_threads=10,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
tensorflow/transform,https://github.com/tensorflow/transform,tensorflow_transform/beam/impl.py,104,"inter_op_parallelism_threads=2,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
tensorflow/transform,https://github.com/tensorflow/transform,tensorflow_transform/beam/impl.py,105,"intra_op_parallelism_threads=2,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
UKPLab/elmo-bilstm-cnn-crf,https://github.com/UKPLab/elmo-bilstm-cnn-crf,Train_Chunking.py,14,config.intra_op_parallelism_threads = 4,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
UKPLab/elmo-bilstm-cnn-crf,https://github.com/UKPLab/elmo-bilstm-cnn-crf,Train_Chunking.py,15,config.inter_op_parallelism_threads = 4,"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
rafaljozefowicz/lm,https://github.com/rafaljozefowicz/lm,run_utils.py,34,"intra_op_parallelism_threads=2,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
rafaljozefowicz/lm,https://github.com/rafaljozefowicz/lm,run_utils.py,35,inter_op_parallelism_threads=20),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
rafaljozefowicz/lm,https://github.com/rafaljozefowicz/lm,run_utils.py,104,"intra_op_parallelism_threads=20,","Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
SummerSigh/TheVrMLEyeToolbox,https://github.com/SummerSigh/TheVrMLEyeToolbox,mEYE/main.py,12,tf.config.threading.set_intra_op_parallelism_threads(2),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
DarthSid95/RumiGANs,https://github.com/DarthSid95/RumiGANs,gan_main.py,117,tf.config.threading.set_inter_op_parallelism_threads(6),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
DarthSid95/RumiGANs,https://github.com/DarthSid95/RumiGANs,gan_main.py,118,tf.config.threading.set_intra_op_parallelism_threads(6),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
letho1608/vsl_detect,https://github.com/letho1608/vsl_detect,Core/Detector.py,21,tf.config.threading.set_inter_op_parallelism_threads(4),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
letho1608/vsl_detect,https://github.com/letho1608/vsl_detect,Core/Detector.py,22,tf.config.threading.set_intra_op_parallelism_threads(4),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
PSUCyberSecurityLab/AIforCybersecurity,https://github.com/PSUCyberSecurityLab/AIforCybersecurity,Chapter5-DL-for-Detecting-DNS-Cache-Poisoning/load-model.py,57,tf.config.threading.set_inter_op_parallelism_threads(8),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
PSUCyberSecurityLab/AIforCybersecurity,https://github.com/PSUCyberSecurityLab/AIforCybersecurity,Chapter5-DL-for-Detecting-DNS-Cache-Poisoning/load-model.py,58,tf.config.threading.set_intra_op_parallelism_threads(8),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
ShenLab/gMVP,https://github.com/ShenLab/gMVP,trainer/trainer.py,31,tf.config.threading.set_intra_op_parallelism_threads(60),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
ShenLab/gMVP,https://github.com/ShenLab/gMVP,trainer/trainer.py,32,tf.config.threading.set_inter_op_parallelism_threads(60),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
kxytechnologies/kxy-python,https://github.com/kxytechnologies/kxy-python,kxy/misc/tf/generators.py,9,tf.config.threading.set_inter_op_parallelism_threads(2),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for inter-op parallelism. This controls how many operations run in parallel. If this number exceeds the available CPU cores, the system wastes time context-switching between threads instead of doing useful work — defeating the purpose of parallelism."
kxytechnologies/kxy-python,https://github.com/kxytechnologies/kxy-python,kxy/misc/tf/generators.py,10,tf.config.threading.set_intra_op_parallelism_threads(8),"Unnecessary Parallelism: A hardcoded thread value greater than 1 was set for intra-op parallelism. This controls how many threads work inside a single operation. If this number exceeds the available CPU cores, threads compete for resources causing overhead instead of speedup — like having more chefs than stoves in a kitchen."
